%1K5
%1 mkA
%delta method
%warm up from 4.9 to 260K
%===================Date and Time===================
%11/13/2024 3:53:41 PM
%===============Changing of Bit State===============
%Manual Changing of Bit State
%===============Temperature===============
%Lable: T
%Units: K
%Calibration: x98446
%Step: 0.000000
%Device: Keithley 2002 DMM
%IDN: KEITHLEY INSTRUMENTS INC.,MODEL 2002,4027178,B02  /A02  %Function: 4 - Wire Resistance
%Resolution: 8.5 Digits
%Integration Time: Automatic
%Range [V]: 2000000.000000
%Offset Compensation: Off
%Digital Filter: Off%Triger Count: 1.000000
%Trigger Delay0.000000%===============Resistance===============
%Lable: R
%Units: Ohm
%Function: x*1000000
%Device: Keithley 6221 CS
%IDN: KEITHLEY INSTRUMENTS INC.,MODEL 6221,4025812,D02  /700x %Function: Delta
%High Level [A]: 1.000000E-6
%Low Level [A]: -1.000000E-6
%Delay [s]: 0.200000
%Measurement Units: Volt
%Compliance [V]: 10.000000
%Output Low Connection: Floating
%Triax Inner Shield Connection: Output Low
%Output Responce: Fast
%Analog Filter: Off
%Digital Filter: Moving
%Filter Count: 2
%Filter Window [%]: 1.000000
%=======================
%======2812A Parameters======
%=======================
%Range: 100 mV
%Digital Filter: Repeat
%Filter Count: 2
%Filter Window [%]: 0.000000
%Analog Filter: On
%NPLC: 1%===============Timer===============
%Lable: t
%Units: s
%Function: x/100000
%Device: Timer
%==========================================
"Temperature (T) [K]", "Resistance (R) [Ohm]", "Timer (t) [s]", "Bit State"
1.128905E+1,2.830432E+3,5.66761E+0,0
1.131579E+1,2.828838E+3,5.67611E+0,0
1.133618E+1,2.827793E+3,5.684605E+0,0
1.13557E+1,2.826127E+3,5.6931E+0,0
1.137541E+1,2.824473E+3,5.701595E+0,0
1.139544E+1,2.823299E+3,5.71009E+0,0
1.141458E+1,2.822198E+3,5.71859E+0,0
1.143341E+1,2.820063E+3,5.727095E+0,0
1.145441E+1,2.818496E+3,5.73559E+0,0
1.147612E+1,2.816748E+3,5.744085E+0,0
1.149059E+1,2.816084E+3,5.75258E+0,0
1.151468E+1,2.814576E+3,5.76108E+0,0
1.153301E+1,2.812743E+3,5.769585E+0,0
1.154776E+1,2.811232E+3,5.77808E+0,0
1.15662E+1,2.810239E+3,5.786575E+0,0
1.159605E+1,2.809184E+3,5.79507E+0,0
1.161109E+1,2.807405E+3,5.80357E+0,0
1.163202E+1,2.806594E+3,5.812065E+0,0
1.16478E+1,2.805285E+3,5.820565E+0,0
1.166477E+1,2.803722E+3,5.82906E+0,0
1.16909E+1,2.802713E+3,5.83756E+0,0
1.170208E+1,2.801315E+3,5.84606E+0,0
1.172075E+1,2.799779E+3,5.854555E+0,0
1.173793E+1,2.798647E+3,5.86305E+0,0
1.175256E+1,2.797693E+3,5.87155E+0,0
1.176879E+1,2.796341E+3,5.88005E+0,0
1.178832E+1,2.794836E+3,5.88855E+0,0
1.180569E+1,2.794287E+3,5.897045E+0,0
1.182271E+1,2.792728E+3,5.905545E+0,0
1.183898E+1,2.791285E+3,5.914045E+0,0
1.185095E+1,2.790215E+3,5.92254E+0,0
1.186955E+1,2.789186E+3,5.93104E+0,0
1.18825E+1,2.787895E+3,5.939535E+0,0
1.190835E+1,2.786379E+3,5.94803E+0,0
1.192231E+1,2.785682E+3,5.95653E+0,0
1.194711E+1,2.783944E+3,5.96503E+0,0
1.196168E+1,2.783037E+3,5.97353E+0,0
1.198112E+1,2.781892E+3,5.98202E+0,0
1.199576E+1,2.780927E+3,5.99052E+0,0
1.20095E+1,2.779667E+3,5.99902E+0,0
1.20338E+1,2.778703E+3,6.007515E+0,0
1.204327E+1,2.777416E+3,6.01601E+0,0
1.206796E+1,2.776391E+3,6.02451E+0,0
1.207924E+1,2.775223E+3,6.03301E+0,0
1.210228E+1,2.774345E+3,6.04151E+0,0
1.211293E+1,2.773364E+3,6.05049E+0,0
1.212579E+1,2.77196E+3,6.05899E+0,0
1.214211E+1,2.770712E+3,6.067485E+0,0
1.215763E+1,2.769862E+3,6.07598E+0,0
1.21747E+1,2.769019E+3,6.084475E+0,0
1.219625E+1,2.767683E+3,6.09297E+0,0
1.221066E+1,2.766153E+3,6.10147E+0,0
1.222637E+1,2.765574E+3,6.109975E+0,0
1.224967E+1,2.764479E+3,6.11847E+0,0
1.225737E+1,2.763378E+3,6.126965E+0,0
1.227644E+1,2.762346E+3,6.13546E+0,0
1.228967E+1,2.761764E+3,6.143965E+0,0
1.230618E+1,2.760388E+3,6.152465E+0,0
1.232188E+1,2.759273E+3,6.16096E+0,0
1.233081E+1,2.758394E+3,6.169455E+0,0
1.235058E+1,2.757368E+3,6.17795E+0,0
1.237255E+1,2.756778E+3,6.186455E+0,0
1.238529E+1,2.755726E+3,6.194955E+0,0
1.239992E+1,2.754547E+3,6.20345E+0,0
1.241834E+1,2.753684E+3,6.21195E+0,0
1.243681E+1,2.752431E+3,6.22045E+0,0
1.24539E+1,2.752084E+3,6.22895E+0,0
1.24706E+1,2.75087E+3,6.237445E+0,0
1.248574E+1,2.749695E+3,6.245945E+0,0
1.249712E+1,2.748735E+3,6.25445E+0,0
1.251452E+1,2.747909E+3,6.262945E+0,0
1.253241E+1,2.747023E+3,6.27144E+0,0
1.254138E+1,2.745751E+3,6.279935E+0,0
1.256156E+1,2.745001E+3,6.28843E+0,0
1.256924E+1,2.744095E+3,6.29693E+0,0
1.259011E+1,2.74309E+3,6.30597E+0,0
1.279224E+1,2.735397E+3,6.428385E+0,0
1.281816E+1,2.728581E+3,6.440525E+0,0
1.283451E+1,2.728348E+3,6.449415E+0,0
1.284725E+1,2.727917E+3,6.458015E+0,0
1.286394E+1,2.726635E+3,6.466615E+0,0
1.288022E+1,2.725866E+3,6.475215E+0,0
1.289522E+1,2.724768E+3,6.48382E+0,0
1.291203E+1,2.724094E+3,6.492415E+0,0
1.292527E+1,2.72341E+3,6.501015E+0,0
1.293958E+1,2.722648E+3,6.509615E+0,0
1.295383E+1,2.721411E+3,6.51821E+0,0
1.296807E+1,2.720773E+3,6.52682E+0,0
1.298194E+1,2.720084E+3,6.53542E+0,0
1.299578E+1,2.718807E+3,6.54402E+0,0
1.300902E+1,2.718394E+3,6.55262E+0,0
1.302362E+1,2.717668E+3,6.56122E+0,0
1.303551E+1,2.71697E+3,6.56982E+0,0
1.305146E+1,2.716002E+3,6.57842E+0,0
1.306238E+1,2.715518E+3,6.58702E+0,0
1.307832E+1,2.711589E+3,6.59562E+0,0
1.30929E+1,2.712872E+3,6.60422E+0,0
1.310701E+1,2.713066E+3,6.612825E+0,0
1.311987E+1,2.712535E+3,6.621425E+0,0
1.314413E+1,2.711525E+3,6.630025E+0,0
1.319968E+1,2.709581E+3,6.63862E+0,0
1.329792E+1,2.708958E+3,6.64722E+0,0
1.341429E+1,2.703069E+3,6.65581E+0,0
1.353322E+1,2.696688E+3,6.664405E+0,0
1.364095E+1,2.691237E+3,6.673005E+0,0
1.373652E+1,2.685245E+3,6.6816E+0,0
1.38207E+1,2.67969E+3,6.6902E+0,0
1.38975E+1,2.675084E+3,6.6988E+0,0
1.39659E+1,2.671897E+3,6.70738E+0,0
1.402843E+1,2.667736E+3,6.715945E+0,0
1.408558E+1,2.664295E+3,6.72453E+0,0
1.413948E+1,2.661436E+3,6.73313E+0,0
1.418865E+1,2.659269E+3,6.74172E+0,0
1.423416E+1,2.656607E+3,6.750305E+0,0
1.428043E+1,2.653795E+3,6.758885E+0,0
1.431958E+1,2.65143E+3,6.767455E+0,0
1.435789E+1,2.650545E+3,6.776025E+0,0
1.439424E+1,2.647891E+3,6.784605E+0,0
1.443221E+1,2.645733E+3,6.79313E+0,0
1.446523E+1,2.643987E+3,6.80162E+0,0
1.450048E+1,2.642742E+3,6.810105E+0,0
1.453433E+1,2.641771E+3,6.818595E+0,0
1.456675E+1,2.639508E+3,6.82709E+0,0
1.45989E+1,2.637982E+3,6.83558E+0,0
1.462702E+1,2.636187E+3,6.84407E+0,0
1.465667E+1,2.635282E+3,6.85256E+0,0
1.468768E+1,2.633822E+3,6.861055E+0,0
1.471832E+1,2.632559E+3,6.869545E+0,0
1.474629E+1,2.630992E+3,6.878035E+0,0
1.477528E+1,2.629465E+3,6.88653E+0,0
1.480453E+1,2.627778E+3,6.89502E+0,0
1.483195E+1,2.627041E+3,6.90351E+0,0
1.485935E+1,2.625889E+3,6.912E+0,0
1.48866E+1,2.624239E+3,6.920485E+0,0
1.491322E+1,2.622915E+3,6.92898E+0,0
1.493984E+1,2.622326E+3,6.93747E+0,0
1.496453E+1,2.62094E+3,6.94596E+0,0
1.499375E+1,2.619889E+3,6.954455E+0,0
1.501915E+1,2.618237E+3,6.962945E+0,0
1.504516E+1,2.617155E+3,6.971435E+0,0
1.507099E+1,2.616314E+3,6.979925E+0,0
1.509663E+1,2.615419E+3,6.988415E+0,0
1.512214E+1,2.613658E+3,6.99691E+0,0
1.514615E+1,2.612755E+3,7.0054E+0,0
1.517049E+1,2.611509E+3,7.013885E+0,0
1.519468E+1,2.610764E+3,7.02238E+0,0
1.521901E+1,2.609887E+3,7.030865E+0,0
1.52442E+1,2.608782E+3,7.039365E+0,0
1.526879E+1,2.607677E+3,7.047855E+0,0
1.529327E+1,2.606354E+3,7.056345E+0,0
1.531672E+1,2.605249E+3,7.06484E+0,0
1.534003E+1,2.604611E+3,7.07333E+0,0
1.536473E+1,2.603621E+3,7.081825E+0,0
1.538875E+1,2.602082E+3,7.09031E+0,0
1.541155E+1,2.601168E+3,7.098795E+0,0
1.543882E+1,2.60042E+3,7.107295E+0,0
1.546238E+1,2.599286E+3,7.11578E+0,0
1.548514E+1,2.598266E+3,7.12427E+0,0
1.550751E+1,2.597468E+3,7.132765E+0,0
1.553096E+1,2.59603E+3,7.141255E+0,0
1.555421E+1,2.595423E+3,7.149745E+0,0
1.557615E+1,2.594795E+3,7.15823E+0,0
1.559949E+1,2.59332E+3,7.16672E+0,0
1.56205E+1,2.592399E+3,7.17522E+0,0
1.564557E+1,2.591165E+3,7.18371E+0,0
1.566707E+1,2.590501E+3,7.192195E+0,0
1.569036E+1,2.589872E+3,7.20069E+0,0
1.571135E+1,2.588995E+3,7.20918E+0,0
1.573308E+1,2.587686E+3,7.21767E+0,0
1.575837E+1,2.586875E+3,7.226155E+0,0
1.578201E+1,2.586061E+3,7.23465E+0,0
1.580214E+1,2.585142E+3,7.243145E+0,0
1.582261E+1,2.584548E+3,7.25163E+0,0
1.584415E+1,2.582619E+3,7.260125E+0,0
1.586657E+1,2.582261E+3,7.268615E+0,0
1.588863E+1,2.58175E+3,7.277105E+0,0
1.591014E+1,2.580778E+3,7.285595E+0,0
1.593203E+1,2.579791E+3,7.294085E+0,0
1.595426E+1,2.578683E+3,7.302575E+0,0
1.597664E+1,2.577849E+3,7.311065E+0,0
1.599744E+1,2.577174E+3,7.319555E+0,0
1.601937E+1,2.576544E+3,7.328045E+0,0
1.604573E+1,2.575726E+3,7.336535E+0,0
1.606768E+1,2.574487E+3,7.34503E+0,0
1.608909E+1,2.57392E+3,7.353525E+0,0
1.611118E+1,2.573089E+3,7.362015E+0,0
1.613199E+1,2.571709E+3,7.370505E+0,0
1.61533E+1,2.5709E+3,7.378995E+0,0
1.61756E+1,2.570217E+3,7.38749E+0,0
1.619773E+1,2.569555E+3,7.395975E+0,0
1.621801E+1,2.568895E+3,7.404465E+0,0
1.624015E+1,2.567868E+3,7.412955E+0,0
1.62625E+1,2.566943E+3,7.42145E+0,0
1.628323E+1,2.566452E+3,7.42994E+0,0
1.630338E+1,2.565387E+3,7.43843E+0,0
1.632431E+1,2.564251E+3,7.446925E+0,0
1.634746E+1,2.563538E+3,7.45541E+0,0
1.636842E+1,2.562721E+3,7.463905E+0,0
1.6388E+1,2.561864E+3,7.4724E+0,0
1.640711E+1,2.561465E+3,7.480885E+0,0
1.642937E+1,2.560683E+3,7.489375E+0,0
1.645097E+1,2.559827E+3,7.497865E+0,0
1.647068E+1,2.558816E+3,7.506355E+0,0
1.649061E+1,2.558409E+3,7.514845E+0,0
1.651212E+1,2.557516E+3,7.523335E+0,0
1.653246E+1,2.556485E+3,7.53183E+0,0
1.655203E+1,2.556297E+3,7.54032E+0,0
1.657465E+1,2.554787E+3,7.548805E+0,0
1.659417E+1,2.554194E+3,7.5573E+0,0
1.66155E+1,2.553449E+3,7.565785E+0,0
1.663633E+1,2.552932E+3,7.57428E+0,0
1.665535E+1,2.552248E+3,7.582775E+0,0
1.667456E+1,2.55132E+3,7.59126E+0,0
1.669622E+1,2.55062E+3,7.59975E+0,0
1.671585E+1,2.549504E+3,7.60824E+0,0
1.673352E+1,2.549218E+3,7.616725E+0,0
1.67543E+1,2.548015E+3,7.625215E+0,0
1.677463E+1,2.547608E+3,7.63371E+0,0
1.679574E+1,2.546446E+3,7.642195E+0,0
1.681786E+1,2.546026E+3,7.650695E+0,0
1.683705E+1,2.545457E+3,7.659185E+0,0
1.685589E+1,2.544531E+3,7.667675E+0,0
1.687782E+1,2.543773E+3,7.67616E+0,0
1.689619E+1,2.542922E+3,7.68465E+0,0
1.691582E+1,2.542468E+3,7.693145E+0,0
1.693514E+1,2.541512E+3,7.70163E+0,0
1.695441E+1,2.540858E+3,7.71012E+0,0
1.697536E+1,2.540361E+3,7.718615E+0,0
1.699397E+1,2.539756E+3,7.727105E+0,0
1.701195E+1,2.538915E+3,7.735595E+0,0
1.703297E+1,2.53791E+3,7.744085E+0,0
1.705198E+1,2.537572E+3,7.752575E+0,0
1.707371E+1,2.536507E+3,7.761065E+0,0
1.70924E+1,2.535897E+3,7.76956E+0,0
1.711041E+1,2.535398E+3,7.778045E+0,0
1.713072E+1,2.534986E+3,7.786535E+0,0
1.714886E+1,2.53308E+3,7.795025E+0,0
1.716936E+1,2.533375E+3,7.803525E+0,0
1.718761E+1,2.53244E+3,7.81201E+0,0
1.720738E+1,2.532205E+3,7.8205E+0,0
1.722667E+1,2.531279E+3,7.828995E+0,0
1.72456E+1,2.530979E+3,7.83748E+0,0
1.726495E+1,2.529929E+3,7.84597E+0,0
1.728113E+1,2.529306E+3,7.85446E+0,0
1.729976E+1,2.528723E+3,7.862955E+0,0
1.731896E+1,2.528034E+3,7.871445E+0,0
1.73385E+1,2.527175E+3,7.879935E+0,0
1.735695E+1,2.526685E+3,7.888425E+0,0
1.737627E+1,2.526159E+3,7.89692E+0,0
1.739586E+1,2.525309E+3,7.90541E+0,0
1.741546E+1,2.524409E+3,7.913895E+0,0
1.743308E+1,2.524131E+3,7.92239E+0,0
1.745574E+1,2.523425E+3,7.930875E+0,0
1.747339E+1,2.522982E+3,7.939375E+0,0
1.749197E+1,2.521913E+3,7.94786E+0,0
1.751156E+1,2.521678E+3,7.956345E+0,0
1.753036E+1,2.520999E+3,7.96484E+0,0
1.75509E+1,2.520185E+3,7.973335E+0,0
1.75687E+1,2.519459E+3,7.981825E+0,0
1.758761E+1,2.518871E+3,7.99031E+0,0
1.760443E+1,2.518197E+3,7.9988E+0,0
1.762441E+1,2.517354E+3,8.00729E+0,0
1.764515E+1,2.51696E+3,8.015775E+0,0
1.76636E+1,2.516488E+3,8.02427E+0,0
1.768224E+1,2.515635E+3,8.032765E+0,0
1.770048E+1,2.514882E+3,8.041255E+0,0
1.771883E+1,2.514411E+3,8.049745E+0,0
1.773631E+1,2.513701E+3,8.05823E+0,0
1.775512E+1,2.513436E+3,8.066725E+0,0
1.777425E+1,2.512736E+3,8.075215E+0,0
1.779245E+1,2.511956E+3,8.08371E+0,0
1.781107E+1,2.511309E+3,8.092195E+0,0
1.783013E+1,2.510724E+3,8.10069E+0,0
1.784879E+1,2.510227E+3,8.10918E+0,0
1.78653E+1,2.509436E+3,8.117665E+0,0
1.78842E+1,2.509162E+3,8.126155E+0,0
1.790327E+1,2.508855E+3,8.134645E+0,0
1.792143E+1,2.507716E+3,8.143145E+0,0
1.794074E+1,2.507091E+3,8.151635E+0,0
1.795957E+1,2.506746E+3,8.160125E+0,0
1.797673E+1,2.506064E+3,8.168615E+0,0
1.799551E+1,2.505254E+3,8.17711E+0,0
1.801226E+1,2.504986E+3,8.185595E+0,0
1.803265E+1,2.503617E+3,8.194085E+0,0
1.804984E+1,2.503692E+3,8.202575E+0,0
1.806795E+1,2.503431E+3,8.21107E+0,0
1.808885E+1,2.500417E+3,8.21956E+0,0
1.810807E+1,2.506559E+3,8.228045E+0,0
1.812447E+1,2.500044E+3,8.23654E+0,0
1.815563E+1,2.499906E+3,8.245025E+0,0
1.820782E+1,2.500005E+3,8.253525E+0,0
1.829231E+1,2.496563E+3,8.26201E+0,0
1.837428E+1,2.495627E+3,8.270505E+0,0
1.845676E+1,2.493753E+3,8.278995E+0,0
1.853335E+1,2.490997E+3,8.28749E+0,0
1.860504E+1,2.488269E+3,8.295975E+0,0
1.86722E+1,2.486234E+3,8.30447E+0,0
1.87354E+1,2.484047E+3,8.312955E+0,0
1.879089E+1,2.481753E+3,8.32145E+0,0
1.884309E+1,2.480029E+3,8.32994E+0,0
1.889402E+1,2.480861E+3,8.33843E+0,0
1.894108E+1,2.476894E+3,8.346925E+0,0
1.898491E+1,2.474359E+3,8.35541E+0,0
1.902557E+1,2.474144E+3,8.363905E+0,0
1.90638E+1,2.472708E+3,8.372395E+0,0
1.910376E+1,2.471622E+3,8.380885E+0,0
1.913892E+1,2.470508E+3,8.389375E+0,0
1.917325E+1,2.469529E+3,8.39787E+0,0
1.921031E+1,2.468203E+3,8.406355E+0,0
1.924258E+1,2.467337E+3,8.41485E+0,0
1.927674E+1,2.46676E+3,8.42334E+0,0
1.9307E+1,2.465566E+3,8.43183E+0,0
1.933848E+1,2.464451E+3,8.44032E+0,0
1.93684E+1,2.463586E+3,8.448805E+0,0
1.93939E+1,2.462963E+3,8.457305E+0,0
1.942373E+1,2.462084E+3,8.46579E+0,0
1.945157E+1,2.46088E+3,8.474275E+0,0
1.948232E+1,2.46007E+3,8.482775E+0,0
1.950968E+1,2.459421E+3,8.49126E+0,0
1.953728E+1,2.45862E+3,8.499755E+0,0
1.956228E+1,2.457686E+3,8.50824E+0,0
1.958837E+1,2.457046E+3,8.51673E+0,0
1.961519E+1,2.4563E+3,8.525225E+0,0
1.964412E+1,2.455674E+3,8.53371E+0,0
1.966919E+1,2.454858E+3,8.542205E+0,0
1.969305E+1,2.453987E+3,8.550695E+0,0
1.971637E+1,2.453448E+3,8.55919E+0,0
1.973989E+1,2.452682E+3,8.567675E+0,0
1.976491E+1,2.452379E+3,8.576165E+0,0
1.978873E+1,2.451204E+3,8.584655E+0,0
1.981069E+1,2.450707E+3,8.59315E+0,0
1.983525E+1,2.450186E+3,8.60164E+0,0
1.985652E+1,2.449734E+3,8.610125E+0,0
1.988043E+1,2.448749E+3,8.61862E+0,0
1.990096E+1,2.447994E+3,8.62711E+0,0
1.992331E+1,2.447268E+3,8.6356E+0,0
1.994396E+1,2.447149E+3,8.644095E+0,0
1.99655E+1,2.44652E+3,8.652585E+0,0
1.99858E+1,2.445443E+3,8.661075E+0,0
2.000881E+1,2.445161E+3,8.66957E+0,0
2.003193E+1,2.444773E+3,8.678055E+0,0
2.005426E+1,2.44319E+3,8.686545E+0,0
2.00772E+1,2.442598E+3,8.695035E+0,0
2.009585E+1,2.44293E+3,8.70353E+0,0
2.011617E+1,2.442113E+3,8.71202E+0,0
2.013516E+1,2.441774E+3,8.72051E+0,0
2.015957E+1,2.440377E+3,8.729005E+0,0
2.018474E+1,2.440647E+3,8.73749E+0,0
2.02082E+1,2.440251E+3,8.745985E+0,0
2.022364E+1,2.434495E+3,8.75447E+0,0
2.024332E+1,2.436328E+3,8.76296E+0,0
2.026778E+1,2.437143E+3,8.771455E+0,0
2.032062E+1,2.434247E+3,8.77994E+0,0
2.04115E+1,2.425374E+3,8.78843E+0,0
2.055195E+1,2.413672E+3,8.796925E+0,0
2.068944E+1,2.426571E+3,8.805415E+0,0
2.082804E+1,2.428194E+3,8.813905E+0,0
2.095443E+1,2.422664E+3,8.8224E+0,0
2.107374E+1,2.421518E+3,8.830885E+0,0
2.118481E+1,2.416796E+3,8.83938E+0,0
2.128727E+1,2.414273E+3,8.84787E+0,0
2.13792E+1,2.411803E+3,8.856355E+0,0
2.146697E+1,2.41051E+3,8.864855E+0,0
2.154666E+1,2.406977E+3,8.87334E+0,0
2.162329E+1,2.405265E+3,8.88183E+0,0
2.169302E+1,2.403857E+3,8.89032E+0,0
2.175745E+1,2.402099E+3,8.898805E+0,0
2.182167E+1,2.399714E+3,8.907305E+0,0
2.188167E+1,2.398337E+3,8.915795E+0,0
2.194059E+1,2.396881E+3,8.924285E+0,0
2.199589E+1,2.395623E+3,8.932775E+0,0
2.204962E+1,2.394235E+3,8.94127E+0,0
2.210073E+1,2.392896E+3,8.949755E+0,0
2.215063E+1,2.392013E+3,8.95824E+0,0
2.219997E+1,2.39068E+3,8.966735E+0,0
2.224538E+1,2.389199E+3,8.97523E+0,0
2.22926E+1,2.388471E+3,8.98372E+0,0
2.233502E+1,2.387451E+3,8.992205E+0,0
2.237812E+1,2.386134E+3,9.000705E+0,0
2.242286E+1,2.385228E+3,9.009195E+0,0
2.246708E+1,2.384124E+3,9.017685E+0,0
2.25062E+1,2.383148E+3,9.02617E+0,0
2.254878E+1,2.382097E+3,9.03466E+0,0
2.258732E+1,2.381181E+3,9.043155E+0,0
2.26255E+1,2.380053E+3,9.051645E+0,0
2.266345E+1,2.379413E+3,9.060135E+0,0
2.270137E+1,2.378705E+3,9.068625E+0,0
2.274069E+1,2.377854E+3,9.077115E+0,0
2.2776E+1,2.376621E+3,9.08561E+0,0
2.281448E+1,2.375899E+3,9.094105E+0,0
2.284996E+1,2.375455E+3,9.102595E+0,0
2.288607E+1,2.374687E+3,9.111085E+0,0
2.292237E+1,2.373476E+3,9.119575E+0,0
2.295746E+1,2.372971E+3,9.128065E+0,0
2.299428E+1,2.372026E+3,9.13655E+0,0
2.303072E+1,2.371106E+3,9.14504E+0,0
2.306652E+1,2.370222E+3,9.153535E+0,0
2.310037E+1,2.369385E+3,9.162025E+0,0
2.313209E+1,2.368777E+3,9.170515E+0,0
2.316612E+1,2.368211E+3,9.179005E+0,0
2.320113E+1,2.367575E+3,9.1875E+0,0
2.323516E+1,2.366796E+3,9.195985E+0,0
2.326955E+1,2.365944E+3,9.204475E+0,0
2.330371E+1,2.365382E+3,9.212965E+0,0
2.333674E+1,2.364777E+3,9.22146E+0,0
2.336872E+1,2.363948E+3,9.22995E+0,0
2.340113E+1,2.363025E+3,9.238435E+0,0
2.343454E+1,2.362507E+3,9.246935E+0,0
2.346784E+1,2.361954E+3,9.25543E+0,0
2.349944E+1,2.36103E+3,9.263915E+0,0
2.35313E+1,2.360304E+3,9.2724E+0,0
2.356056E+1,2.359282E+3,9.280895E+0,0
2.359508E+1,2.358592E+3,9.289385E+0,0
2.362416E+1,2.35827E+3,9.297875E+0,0
2.365773E+1,2.357706E+3,9.306365E+0,0
2.368874E+1,2.356693E+3,9.314865E+0,0
2.371976E+1,2.35607E+3,9.32335E+0,0
2.375128E+1,2.355502E+3,9.331835E+0,0
2.378314E+1,2.354926E+3,9.34033E+0,0
2.381273E+1,2.354513E+3,9.348815E+0,0
2.384374E+1,2.353385E+3,9.35731E+0,0
2.387355E+1,2.35289E+3,9.3658E+0,0
2.390487E+1,2.352338E+3,9.374295E+0,0
2.393532E+1,2.351986E+3,9.382785E+0,0
2.396573E+1,2.35123E+3,9.391275E+0,0
2.399706E+1,2.350586E+3,9.399765E+0,0
2.402679E+1,2.349548E+3,9.408255E+0,0
2.406014E+1,2.34929E+3,9.416745E+0,0
2.408766E+1,2.348699E+3,9.425245E+0,0
2.412066E+1,2.348017E+3,9.43373E+0,0
2.41492E+1,2.347298E+3,9.44222E+0,0
2.417984E+1,2.346357E+3,9.45071E+0,0
2.420843E+1,2.346111E+3,9.4592E+0,0
2.423943E+1,2.345631E+3,9.46769E+0,0
2.426842E+1,2.345166E+3,9.47618E+0,0
2.429876E+1,2.343942E+3,9.48467E+0,0
2.432907E+1,2.343749E+3,9.493165E+0,0
2.435556E+1,2.342902E+3,9.501655E+0,0
2.438624E+1,2.34248E+3,9.510145E+0,0
2.441805E+1,2.341759E+3,9.51863E+0,0
2.44462E+1,2.341344E+3,9.52712E+0,0
2.447415E+1,2.340809E+3,9.535615E+0,0
2.450315E+1,2.339961E+3,9.544105E+0,0
2.453059E+1,2.339172E+3,9.552595E+0,0
2.456095E+1,2.338823E+3,9.561095E+0,0
2.459344E+1,2.338302E+3,9.56958E+0,0
2.462027E+1,2.338089E+3,9.578075E+0,0
2.465221E+1,2.33746E+3,9.58656E+0,0
2.467907E+1,2.336517E+3,9.595055E+0,0
2.470648E+1,2.335897E+3,9.603545E+0,0
2.473583E+1,2.335541E+3,9.61204E+0,0
2.47641E+1,2.334915E+3,9.620525E+0,0
2.479527E+1,2.334567E+3,9.62902E+0,0
2.481905E+1,2.334056E+3,9.63751E+0,0
2.484854E+1,2.332793E+3,9.646E+0,0
2.487774E+1,2.332448E+3,9.65449E+0,0
2.490705E+1,2.332178E+3,9.662975E+0,0
2.49349E+1,2.331613E+3,9.671475E+0,0
2.49618E+1,2.330747E+3,9.67996E+0,0
2.498824E+1,2.330208E+3,9.688455E+0,0
2.501681E+1,2.329851E+3,9.696945E+0,0
2.504431E+1,2.329498E+3,9.705435E+0,0
2.507463E+1,2.32888E+3,9.71393E+0,0
2.510224E+1,2.328086E+3,9.72242E+0,0
2.513042E+1,2.327458E+3,9.730905E+0,0
2.515742E+1,2.326942E+3,9.739405E+0,0
2.518786E+1,2.326547E+3,9.74789E+0,0
2.521542E+1,2.326364E+3,9.75638E+0,0
2.52435E+1,2.325869E+3,9.764875E+0,0
2.526957E+1,2.324749E+3,9.773365E+0,0
2.529744E+1,2.324494E+3,9.781855E+0,0
2.532598E+1,2.323876E+3,9.79034E+0,0
2.535447E+1,2.323669E+3,9.79883E+0,0
2.538098E+1,2.322697E+3,9.80733E+0,0
2.540812E+1,2.322463E+3,9.81582E+0,0
2.543357E+1,2.321553E+3,9.824305E+0,0
2.546163E+1,2.321294E+3,9.83279E+0,0
2.548702E+1,2.320776E+3,9.841275E+0,0
2.551669E+1,2.32021E+3,9.84977E+0,0
2.554463E+1,2.320103E+3,9.85826E+0,0
2.557299E+1,2.319273E+3,9.866745E+0,0
2.559734E+1,2.318711E+3,9.875235E+0,0
2.562695E+1,2.318155E+3,9.88372E+0,0
2.565434E+1,2.317782E+3,9.89221E+0,0
2.568316E+1,2.317054E+3,9.900705E+0,0
2.570953E+1,2.316618E+3,9.90919E+0,0
2.573514E+1,2.316332E+3,9.917675E+0,0
2.576117E+1,2.315864E+3,9.92616E+0,0
2.578921E+1,2.314954E+3,9.93465E+0,0
2.581965E+1,2.314551E+3,9.943145E+0,0
2.584441E+1,2.314379E+3,9.95163E+0,0
2.586986E+1,2.31335E+3,9.960115E+0,0
2.58998E+1,2.313201E+3,9.968605E+0,0
2.592328E+1,2.312752E+3,9.97709E+0,0
2.594949E+1,2.312274E+3,9.98558E+0,0
2.597554E+1,2.311706E+3,9.99407E+0,0
2.60024E+1,2.311433E+3,1.000255E+1,0
2.602681E+1,2.310686E+3,1.001104E+1,0
2.605366E+1,2.31024E+3,1.001953E+1,0
2.608322E+1,2.309989E+3,1.002801E+1,0
2.611236E+1,2.309062E+3,1.003651E+1,0
2.614254E+1,2.309192E+3,1.0045E+1,0
2.616249E+1,2.308155E+3,1.005349E+1,0
2.619069E+1,2.308212E+3,1.006197E+1,0
2.621576E+1,2.30722E+3,1.007046E+1,0
2.624478E+1,2.306709E+3,1.007894E+1,0
2.62732E+1,2.307129E+3,1.008743E+1,0
2.629383E+1,2.305688E+3,1.009591E+1,0
2.632589E+1,2.305439E+3,1.010441E+1,0
